"idhod","hodnota","stapro_kod","ekakocd_cis","ekakocd_kod","pvdom_cis","pvdom_kod","rok","uzemi_cis","uzemi_kod","stapro_txt","ekakocd_txt","pvdom_txt"
"1433383134","1293","6016","221","4","214","16","2015","97","19","Průměrné čisté příjmy domácností","Nezaměstnaní","Vydané peněžní transfery do jiných domácností"
"1433381755","357","6016",,,"213","40","2015","97","19","Průměrné čisté příjmy domácností","Domácnosti celkem","Daň z majetku"
"1433378276","170483","6016",,,,,"2015","97","19","Průměrné čisté příjmy domácností","Domácnosti celkem",
"1433382393","1694","6016","221","11","214","16","2015","97","19","Průměrné čisté příjmy domácností","Ostatní domácnosti","Vydané peněžní transfery do jiných domácností"
"1433390891","3199","6016","221","6","214","16","2015","97","19","Průměrné čisté příjmy domácností","Zaměstnanci","Vydané peněžní transfery do jiných domácností"
"1433391125","265","6016","221","11","213","40","2015","97","19","Průměrné čisté příjmy domácností","Ostatní domácnosti","Daň z majetku"
"1433384964","472","6016","220","14","213","40","2016","97","19","Průměrné čisté příjmy domácností","Důchodci","Daň z majetku"
"1433380998","455","6016","221","5","213","40","2016","97","19","Průměrné čisté příjmy domácností","Samostatně činní","Daň z majetku"
"1433387124","3623","6016","221","11","214","16","2016","97","19","Průměrné čisté příjmy domácností","Ostatní domácnosti","Vydané peněžní transfery do jiných domácností"
"1433368921","114658","6016","221","11",,,"2016","97","19","Průměrné čisté příjmy domácností","Ostatní domácnosti",
"1433376052","187823","6016","221","6",,,"2016","97","19","Průměrné čisté příjmy domácností","Zaměstnanci",
"1433381127","176","6016","221","4","213","40","2016","97","19","Průměrné čisté příjmy domácností","Nezaměstnaní","Daň z majetku"
"1433384641","3647","6016",,,"214","16","2016","97","19","Průměrné čisté příjmy domácností","Domácnosti celkem","Vydané peněžní transfery do jiných domácností"
"1433385529","4082","6016","220","14","214","16","2016","97","19","Průměrné čisté příjmy domácností","Důchodci","Vydané peněžní transfery do jiných domácností"
"1433391866","237","6016","221","11","213","40","2016","97","19","Průměrné čisté příjmy domácností","Ostatní domácnosti","Daň z majetku"
"1433389459","4782","6016","221","5","214","16","2016","97","19","Průměrné čisté příjmy domácností","Samostatně činní","Vydané peněžní transfery do jiných domácností"
"1433369460","87016","6016","221","4",,,"2016","97","19","Průměrné čisté příjmy domácností","Nezaměstnaní",
"1433374829","157403","6016","220","14",,,"2016","97","19","Průměrné čisté příjmy domácností","Důchodci",
"1433374840","197335","6016","221","5",,,"2016","97","19","Průměrné čisté příjmy domácností","Samostatně činní",
"1433383135","1374","6016","221","4","214","16","2016","97","19","Průměrné čisté příjmy domácností","Nezaměstnaní","Vydané peněžní transfery do jiných domácností"
"1433381756","358","6016",,,"213","40","2016","97","19","Průměrné čisté příjmy domácností","Domácnosti celkem","Daň z majetku"
"1433381764","296","6016","221","6","213","40","2016","97","19","Průměrné čisté příjmy domácností","Zaměstnanci","Daň z majetku"
"1433378277","178036","6016",,,,,"2016","97","19","Průměrné čisté příjmy domácností","Domácnosti celkem",
"1433390892","3284","6016","221","6","214","16","2016","97","19","Průměrné čisté příjmy domácností","Zaměstnanci","Vydané peněžní transfery do jiných domácností"
"1433384966","528","6016","220","14","213","40","2018","97","19","Průměrné čisté příjmy domácností","Důchodci","Daň z majetku"
"1433388733","4549","6016","220","14","214","16","2018","97","19","Průměrné čisté příjmy domácností","Důchodci","Vydané peněžní transfery do jiných domácností"
"1433381000","475","6016","221","5","213","40","2018","97","19","Průměrné čisté příjmy domácností","Samostatně činní","Daň z majetku"
"1433387109","1479","6016","221","11","214","16","2018","97","19","Průměrné čisté příjmy domácností","Ostatní domácnosti","Vydané peněžní transfery do jiných domácností"
"1433372578","104762","6016","221","4",,,"2018","97","19","Průměrné čisté příjmy domácností","Nezaměstnaní",
"1433388891","229","6016","221","4","213","40","2018","97","19","Průměrné čisté příjmy domácností","Nezaměstnaní","Daň z majetku"
"1433384643","4112","6016",,,"214","16","2018","97","19","Průměrné čisté příjmy domácností","Domácnosti celkem","Vydané peněžní transfery do jiných domácností"
"1433369669","119373","6016","221","11",,,"2018","97","19","Průměrné čisté příjmy domácností","Ostatní domácnosti",
"1433377554","212933","6016","221","6",,,"2018","97","19","Průměrné čisté příjmy domácností","Zaměstnanci",
"1433391868","190","6016","221","11","213","40","2018","97","19","Průměrné čisté příjmy domácností","Ostatní domácnosti","Daň z majetku"
"1433374842","226352","6016","221","5",,,"2018","97","19","Průměrné čisté příjmy domácností","Samostatně činní",
"1433389461","5500","6016","221","5","214","16","2018","97","19","Průměrné čisté příjmy domácností","Samostatně činní","Vydané peněžní transfery do jiných domácností"
"1433371183","172189","6016","220","14",,,"2018","97","19","Průměrné čisté příjmy domácností","Důchodci",
"1433373715","202125","6016",,,,,"2018","97","19","Průměrné čisté příjmy domácností","Domácnosti celkem",
"1433383137","1946","6016","221","4","214","16","2018","97","19","Průměrné čisté příjmy domácností","Nezaměstnaní","Vydané peněžní transfery do jiných domácností"
"1433381758","385","6016",,,"213","40","2018","97","19","Průměrné čisté příjmy domácností","Domácnosti celkem","Daň z majetku"
"1433381766","310","6016","221","6","213","40","2018","97","19","Průměrné čisté příjmy domácností","Zaměstnanci","Daň z majetku"
"1433390894","3672","6016","221","6","214","16","2018","97","19","Průměrné čisté příjmy domácností","Zaměstnanci","Vydané peněžní transfery do jiných domácností"
"1433384967","513","6016","220","14","213","40","2019","97","19","Průměrné čisté příjmy domácností","Důchodci","Daň z majetku"
"1433381001","474","6016","221","5","213","40","2019","97","19","Průměrné čisté příjmy domácností","Samostatně činní","Daň z majetku"
"1433387110","980","6016","221","11","214","16","2019","97","19","Průměrné čisté příjmy domácností","Ostatní domácnosti","Vydané peněžní transfery do jiných domácností"
"1433372579","96770","6016","221","4",,,"2019","97","19","Průměrné čisté příjmy domácností","Nezaměstnaní",
"1433382388","5157","6016","220","14","214","16","2019","97","19","Průměrné čisté příjmy domácností","Důchodci","Vydané peněžní transfery do jiných domácností"
"1433380375","234","6016","221","11","213","40","2019","97","19","Průměrné čisté příjmy domácností","Ostatní domácnosti","Daň z majetku"
"1433384644","4366","6016",,,"214","16","2019","97","19","Průměrné čisté příjmy domácností","Domácnosti celkem","Vydané peněžní transfery do jiných domácností"
"1433383138","1362","6016","221","4","214","16","2019","97","19","Průměrné čisté příjmy domácností","Nezaměstnaní","Vydané peněžní transfery do jiných domácností"
"1433377555","229831","6016","221","6",,,"2019","97","19","Průměrné čisté příjmy domácností","Zaměstnanci",
"1433370397","124417","6016","221","11",,,"2019","97","19","Průměrné čisté příjmy domácností","Ostatní domácnosti",
"1433380720","5503","6016","221","5","214","16","2019","97","19","Průměrné čisté příjmy domácností","Samostatně činní","Vydané peněžní transfery do jiných domácností"
"1433371184","185311","6016","220","14",,,"2019","97","19","Průměrné čisté příjmy domácností","Důchodci",
"1433373716","217626","6016",,,,,"2019","97","19","Průměrné čisté příjmy domácností","Domácnosti celkem",
"1433381759","385","6016",,,"213","40","2019","97","19","Průměrné čisté příjmy domácností","Domácnosti celkem","Daň z majetku"
"1433381767","319","6016","221","6","213","40","2019","97","19","Průměrné čisté příjmy domácností","Zaměstnanci","Daň z majetku"
"1433389619","149","6016","221","4","213","40","2019","97","19","Průměrné čisté příjmy domácností","Nezaměstnaní","Daň z majetku"
"1433371062","241752","6016","221","5",,,"2019","97","19","Průměrné čisté příjmy domácností","Samostatně činní",
"1433390895","3881","6016","221","6","214","16","2019","97","19","Průměrné čisté příjmy domácností","Zaměstnanci","Vydané peněžní transfery do jiných domácností"
"1433384965","515","6016","220","14","213","40","2017","97","19","Průměrné čisté příjmy domácností","Důchodci","Daň z majetku"
"1433380999","484","6016","221","5","213","40","2017","97","19","Průměrné čisté příjmy domácností","Samostatně činní","Daň z majetku"
"1433387108","2456","6016","221","11","214","16","2017","97","19","Průměrné čisté příjmy domácností","Ostatní domácnosti","Vydané peněžní transfery do jiných domácností"
"1433372577","94790","6016","221","4",,,"2017","97","19","Průměrné čisté příjmy domácností","Nezaměstnaní",
"1433376053","200204","6016","221","6",,,"2017","97","19","Průměrné čisté příjmy domácností","Zaměstnanci",
"1433388890","251","6016","221","4","213","40","2017","97","19","Průměrné čisté příjmy domácností","Nezaměstnaní","Daň z majetku"
"1433384642","4070","6016",,,"214","16","2017","97","19","Průměrné čisté příjmy domácností","Domácnosti celkem","Vydané peněžní transfery do jiných domácností"
"1433369668","104782","6016","221","11",,,"2017","97","19","Průměrné čisté příjmy domácností","Ostatní domácnosti",
"1433385530","4458","6016","220","14","214","16","2017","97","19","Průměrné čisté příjmy domácností","Důchodci","Vydané peněžní transfery do jiných domácností"
"1433391867","184","6016","221","11","213","40","2017","97","19","Průměrné čisté příjmy domácností","Ostatní domácnosti","Daň z majetku"
"1433374841","207117","6016","221","5",,,"2017","97","19","Průměrné čisté příjmy domácností","Samostatně činní",
"1433389460","5999","6016","221","5","214","16","2017","97","19","Průměrné čisté příjmy domácností","Samostatně činní","Vydané peněžní transfery do jiných domácností"
"1433371182","164054","6016","220","14",,,"2017","97","19","Průměrné čisté příjmy domácností","Důchodci",
"1433383136","1381","6016","221","4","214","16","2017","97","19","Průměrné čisté příjmy domácností","Nezaměstnaní","Vydané peněžní transfery do jiných domácností"
"1433381757","377","6016",,,"213","40","2017","97","19","Průměrné čisté příjmy domácností","Domácnosti celkem","Daň z majetku"
"1433381765","299","6016","221","6","213","40","2017","97","19","Průměrné čisté příjmy domácností","Zaměstnanci","Daň z majetku"
"1433378278","188860","6016",,,,,"2017","97","19","Průměrné čisté příjmy domácností","Domácnosti celkem",
"1433390893","3538","6016","221","6","214","16","2017","97","19","Průměrné čisté příjmy domácností","Zaměstnanci","Vydané peněžní transfery do jiných domácností"
"1433390896","4314","6016","221","6","214","16","2020","97","19","Průměrné čisté příjmy domácností","Zaměstnanci","Vydané peněžní transfery do jiných domácností"
"1433384968","534","6016","220","14","213","40","2020","97","19","Průměrné čisté příjmy domácností","Důchodci","Daň z majetku"
"1433381002","535","6016","221","5","213","40","2020","97","19","Průměrné čisté příjmy domácností","Samostatně činní","Daň z majetku"
"1433387111","1081","6016","221","11","214","16","2020","97","19","Průměrné čisté příjmy domácností","Ostatní domácnosti","Vydané peněžní transfery do jiných domácností"
"1433373352","100306","6016","221","4",,,"2020","97","19","Průměrné čisté příjmy domácností","Nezaměstnaní",
"1433382389","5013","6016","220","14","214","16","2020","97","19","Průměrné čisté příjmy domácností","Důchodci","Vydané peněžní transfery do jiných domácností"
"1433380376","181","6016","221","11","213","40","2020","97","19","Průměrné čisté příjmy domácností","Ostatní domácnosti","Daň z majetku"
"1433383139","1241","6016","221","4","214","16","2020","97","19","Průměrné čisté příjmy domácností","Nezaměstnaní","Vydané peněžní transfery do jiných domácností"
"1433370398","119986","6016","221","11",,,"2020","97","19","Průměrné čisté příjmy domácností","Ostatní domácnosti",
"1433371185","202596","6016","220","14",,,"2020","97","19","Průměrné čisté příjmy domácností","Důchodci",
"1433385442","5525","6016","221","5","214","16","2020","97","19","Průměrné čisté příjmy domácností","Samostatně činní","Vydané peněžní transfery do jiných domácností"
"1433373717","228122","6016",,,,,"2020","97","19","Průměrné čisté příjmy domácností","Domácnosti celkem",
"1433381760","407","6016",,,"213","40","2020","97","19","Průměrné čisté příjmy domácností","Domácnosti celkem","Daň z majetku"
"1433381768","334","6016","221","6","213","40","2020","97","19","Průměrné čisté příjmy domácností","Zaměstnanci","Daň z majetku"
"1433389620","144","6016","221","4","213","40","2020","97","19","Průměrné čisté příjmy domácností","Nezaměstnaní","Daň z majetku"
"1433386324","4559","6016",,,"214","16","2020","97","19","Průměrné čisté příjmy domácností","Domácnosti celkem","Vydané peněžní transfery do jiných domácností"
"1433374520","238631","6016","221","6",,,"2020","97","19","Průměrné čisté příjmy domácností","Zaměstnanci",
"1433371063","257163","6016","221","5",,,"2020","97","19","Průměrné čisté příjmy domácností","Samostatně činní",
"1433387112","813","6016","221","11","214","16","2021","97","19","Průměrné čisté příjmy domácností","Ostatní domácnosti","Vydané peněžní transfery do jiných domácností"
"1433373353","114177","6016","221","4",,,"2021","97","19","Průměrné čisté příjmy domácností","Nezaměstnaní",
"1433382390","6143","6016","220","14","214","16","2021","97","19","Průměrné čisté příjmy domácností","Důchodci","Vydané peněžní transfery do jiných domácností"
"1433384704","1769","6016","221","4","214","16","2021","97","19","Průměrné čisté příjmy domácností","Nezaměstnaní","Vydané peněžní transfery do jiných domácností"
"1433382535","501","6016","221","5","213","40","2021","97","19","Průměrné čisté příjmy domácností","Samostatně činní","Daň z majetku"
"1433384637","4590","6016","221","6","214","16","2021","97","19","Průměrné čisté příjmy domácností","Zaměstnanci","Vydané peněžní transfery do jiných domácností"
"1433380377","243","6016","221","11","213","40","2021","97","19","Průměrné čisté příjmy domácností","Ostatní domácnosti","Daň z majetku"
"1433370399","123266","6016","221","11",,,"2021","97","19","Průměrné čisté příjmy domácností","Ostatní domácnosti",
"1433380209","423","6016",,,"213","40","2021","97","19","Průměrné čisté příjmy domácností","Domácnosti celkem","Daň z majetku"
"1433371186","212393","6016","220","14",,,"2021","97","19","Průměrné čisté příjmy domácností","Důchodci",
"1433385443","6335","6016","221","5","214","16","2021","97","19","Průměrné čisté příjmy domácností","Samostatně činní","Vydané peněžní transfery do jiných domácností"
"1433373718","249719","6016",,,,,"2021","97","19","Průměrné čisté příjmy domácností","Domácnosti celkem",
"1433381769","352","6016","221","6","213","40","2021","97","19","Průměrné čisté příjmy domácností","Zaměstnanci","Daň z majetku"
"1433389621","225","6016","221","4","213","40","2021","97","19","Průměrné čisté příjmy domácností","Nezaměstnaní","Daň z majetku"
"1433386325","5123","6016",,,"214","16","2021","97","19","Průměrné čisté příjmy domácností","Domácnosti celkem","Vydané peněžní transfery do jiných domácností"
"1433374521","268190","6016","221","6",,,"2021","97","19","Průměrné čisté příjmy domácností","Zaměstnanci",
"1433371064","268639","6016","221","5",,,"2021","97","19","Průměrné čisté příjmy domácností","Samostatně činní",
"1433391122","568","6016","220","14","213","40","2021","97","19","Průměrné čisté příjmy domácností","Důchodci","Daň z majetku"
"1441283127","287842","6016",,,,,"2023","97","19","Průměrné čisté příjmy domácností","Domácnosti celkem",
"1441283128","533","6016",,,"213","40","2023","97","19","Průměrné čisté příjmy domácností","Domácnosti celkem","Daň z majetku"
"1441283129","5857","6016",,,"214","16","2023","97","19","Průměrné čisté příjmy domácností","Domácnosti celkem","Vydané peněžní transfery do jiných domácností"
"1441283130","299372","6016","221","6",,,"2023","97","19","Průměrné čisté příjmy domácností","Zaměstnanci",
"1441283131","448","6016","221","6","213","40","2023","97","19","Průměrné čisté příjmy domácností","Zaměstnanci","Daň z majetku"
"1441283132","5302","6016","221","6","214","16","2023","97","19","Průměrné čisté příjmy domácností","Zaměstnanci","Vydané peněžní transfery do jiných domácností"
"1441283178","315294","6016","221","5",,,"2023","97","19","Průměrné čisté příjmy domácností","Samostatně činní",
"1441283179","694","6016","221","5","213","40","2023","97","19","Průměrné čisté příjmy domácností","Samostatně činní","Daň z majetku"
"1441283180","6489","6016","221","5","214","16","2023","97","19","Průměrné čisté příjmy domácností","Samostatně činní","Vydané peněžní transfery do jiných domácností"
"1441283181","261465","6016","220","14",,,"2023","97","19","Průměrné čisté příjmy domácností","Důchodci",
"1441283182","733","6016","220","14","213","40","2023","97","19","Průměrné čisté příjmy domácností","Důchodci","Daň z majetku"
"1441283183","7635","6016","220","14","214","16","2023","97","19","Průměrné čisté příjmy domácností","Důchodci","Vydané peněžní transfery do jiných domácností"
"1441283184","104441","6016","221","4",,,"2023","97","19","Průměrné čisté příjmy domácností","Nezaměstnaní",
"1441283185","175","6016","221","4","213","40","2023","97","19","Průměrné čisté příjmy domácností","Nezaměstnaní","Daň z majetku"
"1441283186","913","6016","221","4","214","16","2023","97","19","Průměrné čisté příjmy domácností","Nezaměstnaní","Vydané peněžní transfery do jiných domácností"
"1441283187","131003","6016","221","11",,,"2023","97","19","Průměrné čisté příjmy domácností","Ostatní domácnosti",
"1441283188","141","6016","221","11","213","40","2023","97","19","Průměrné čisté příjmy domácností","Ostatní domácnosti","Daň z majetku"
"1441283189","3979","6016","221","11","214","16","2023","97","19","Průměrné čisté příjmy domácností","Ostatní domácnosti","Vydané peněžní transfery do jiných domácností"
"1433382558","388","6016","221","6","213","40","2022","97","19","Průměrné čisté příjmy domácností","Zaměstnanci","Daň z majetku"
"1433387113","1237","6016","221","11","214","16","2022","97","19","Průměrné čisté příjmy domácností","Ostatní domácnosti","Vydané peněžní transfery do jiných domácností"
"1433373354","100585","6016","221","4",,,"2022","97","19","Průměrné čisté příjmy domácností","Nezaměstnaní",
"1433384638","4631","6016","221","6","214","16","2022","97","19","Průměrné čisté příjmy domácností","Zaměstnanci","Vydané peněžní transfery do jiných domácností"
"1433380378","92","6016","221","11","213","40","2022","97","19","Průměrné čisté příjmy domácností","Ostatní domácnosti","Daň z majetku"
"1433370400","113403","6016","221","11",,,"2022","97","19","Průměrné čisté příjmy domácností","Ostatní domácnosti",
"1433385444","7139","6016","221","5","214","16","2022","97","19","Průměrné čisté příjmy domácností","Samostatně činní","Vydané peněžní transfery do jiných domácností"
"1433373719","269178","6016",,,,,"2022","97","19","Průměrné čisté příjmy domácností","Domácnosti celkem",
"1433389622","230","6016","221","4","213","40","2022","97","19","Průměrné čisté příjmy domácností","Nezaměstnaní","Daň z majetku"
"1433386326","5315","6016",,,"214","16","2022","97","19","Průměrné čisté příjmy domácností","Domácnosti celkem","Vydané peněžní transfery do jiných domácností"
"1433374522","281981","6016","221","6",,,"2022","97","19","Průměrné čisté příjmy domácností","Zaměstnanci",
"1433371065","308695","6016","221","5",,,"2022","97","19","Průměrné čisté příjmy domácností","Samostatně činní",
"1433382391","6770","6016","220","14","214","16","2022","97","19","Průměrné čisté příjmy domácností","Důchodci","Vydané peněžní transfery do jiných domácností"
"1433371918","227416","6016","220","14",,,"2022","97","19","Průměrné čisté příjmy domácností","Důchodci",
"1433381011","634","6016","221","5","213","40","2022","97","19","Průměrné čisté příjmy domácností","Samostatně činní","Daň z majetku"
"1433381023","465","6016",,,"213","40","2022","97","19","Průměrné čisté příjmy domácností","Domácnosti celkem","Daň z majetku"
"1433391123","627","6016","220","14","213","40","2022","97","19","Průměrné čisté příjmy domácností","Důchodci","Daň z majetku"
"1433388714","1012","6016","221","4","214","16","2022","97","19","Průměrné čisté příjmy domácností","Nezaměstnaní","Vydané peněžní transfery do jiných domácností"
"1433375194","6907","6012","221","6",,,"2010","97","19","Průměrné naturální příjmy domácností","Zaměstnanci",
"1433377075","2089","6012","221","4",,,"2010","97","19","Průměrné naturální příjmy domácností","Nezaměstnaní",
"1433370636","4967","6012",,,,,"2010","97","19","Průměrné naturální příjmy domácností","Domácnosti celkem",
"1433368666","3031","6012","221","5",,,"2010","97","19","Průměrné naturální příjmy domácností","Samostatně činní",
"1433387418","1660","6012",,,"213","18","2010","97","19","Průměrné naturální příjmy domácností","Domácnosti celkem","Příspěvky na stravování"
"1433372812","2186","6012","220","14",,,"2010","97","19","Průměrné naturální příjmy domácností","Důchodci",
"1433368226","3370","6012","221","11",,,"2010","97","19","Průměrné naturální příjmy domácností","Ostatní domácnosti",
"1433391324","351","6012","220","14","213","18","2010","97","19","Průměrné naturální příjmy domácností","Důchodci","Příspěvky na stravování"
"1433391329","723","6012","221","4","213","18","2010","97","19","Průměrné naturální příjmy domácností","Nezaměstnaní","Příspěvky na stravování"
"1433391956","2548","6012","221","6","213","18","2010","97","19","Průměrné naturální příjmy domácností","Zaměstnanci","Příspěvky na stravování"
"1433392188","129","6012","221","11","213","18","2010","97","19","Průměrné naturální příjmy domácností","Ostatní domácnosti","Příspěvky na stravování"
"1433392193","785","6012","221","5","213","18","2010","97","19","Průměrné naturální příjmy domácností","Samostatně činní","Příspěvky na stravování"
"1433377076","2550","6012","221","4",,,"2011","97","19","Průměrné naturální příjmy domácností","Nezaměstnaní",
"1433370637","5111","6012",,,,,"2011","97","19","Průměrné naturální příjmy domácností","Domácnosti celkem",
"1433368667","3041","6012","221","5",,,"2011","97","19","Průměrné naturální příjmy domácností","Samostatně činní",
"1433376684","7109","6012","221","6",,,"2011","97","19","Průměrné naturální příjmy domácností","Zaměstnanci",
"1433387419","1635","6012",,,"213","18","2011","97","19","Průměrné naturální příjmy domácností","Domácnosti celkem","Příspěvky na stravování"
"1433372813","2427","6012","220","14",,,"2011","97","19","Průměrné naturální příjmy domácností","Důchodci",
"1433368227","2483","6012","221","11",,,"2011","97","19","Průměrné naturální příjmy domácností","Ostatní domácnosti",
"1433391325","336","6012","220","14","213","18","2011","97","19","Průměrné naturální příjmy domácností","Důchodci","Příspěvky na stravování"
"1433391330","690","6012","221","4","213","18","2011","97","19","Průměrné naturální příjmy domácností","Nezaměstnaní","Příspěvky na stravování"
"1433391957","2543","6012","221","6","213","18","2011","97","19","Průměrné naturální příjmy domácností","Zaměstnanci","Příspěvky na stravování"
"1433392189","246","6012","221","11","213","18","2011","97","19","Průměrné naturální příjmy domácností","Ostatní domácnosti","Příspěvky na stravování"
"1433392194","768","6012","221","5","213","18","2011","97","19","Průměrné naturální příjmy domácností","Samostatně činní","Příspěvky na stravování"
"1433377077","2411","6012","221","4",,,"2012","97","19","Průměrné naturální příjmy domácností","Nezaměstnaní",
"1433370638","5225","6012",,,,,"2012","97","19","Průměrné naturální příjmy domácností","Domácnosti celkem",
"1433368668","3677","6012","221","5",,,"2012","97","19","Průměrné naturální příjmy domácností","Samostatně činní",
"1433376685","6999","6012","221","6",,,"2012","97","19","Průměrné naturální příjmy domácností","Zaměstnanci",
"1433387487","2501","6012","221","6","213","18","2012","97","19","Průměrné naturální příjmy domácností","Zaměstnanci","Příspěvky na stravování"
"1433387420","1620","6012",,,"213","18","2012","97","19","Průměrné naturální příjmy domácností","Domácnosti celkem","Příspěvky na stravování"
"1433372814","2668","6012","220","14",,,"2012","97","19","Průměrné naturální příjmy domácností","Důchodci",
"1433368228","2872","6012","221","11",,,"2012","97","19","Průměrné naturální příjmy domácností","Ostatní domácnosti",
"1433391326","337","6012","220","14","213","18","2012","97","19","Průměrné naturální příjmy domácností","Důchodci","Příspěvky na stravování"
"1433391331","648","6012","221","4","213","18","2012","97","19","Průměrné naturální příjmy domácností","Nezaměstnaní","Příspěvky na stravování"
"1433392190","286","6012","221","11","213","18","2012","97","19","Průměrné naturální příjmy domácností","Ostatní domácnosti","Příspěvky na stravování"
"1433392195","785","6012","221","5","213","18","2012","97","19","Průměrné naturální příjmy domácností","Samostatně činní","Příspěvky na stravování"
"1433377078","2415","6012","221","4",,,"2013","97","19","Průměrné naturální příjmy domácností","Nezaměstnaní",
"1433370639","5409","6012",,,,,"2013","97","19","Průměrné naturální příjmy domácností","Domácnosti celkem",
"1433368669","3720","6012","221","5",,,"2013","97","19","Průměrné naturální příjmy domácností","Samostatně činní",
"1433376686","7344","6012","221","6",,,"2013","97","19","Průměrné naturální příjmy domácností","Zaměstnanci",
"1433387488","2634","6012","221","6","213","18","2013","97","19","Průměrné naturální příjmy domácností","Zaměstnanci","Příspěvky na stravování"
"1433387421","1678","6012",,,"213","18","2013","97","19","Průměrné naturální příjmy domácností","Domácnosti celkem","Příspěvky na stravování"
"1433372815","2772","6012","220","14",,,"2013","97","19","Průměrné naturální příjmy domácností","Důchodci",
"1433368229","3177","6012","221","11",,,"2013","97","19","Průměrné naturální příjmy domácností","Ostatní domácnosti",
"1433391332","682","6012","221","4","213","18","2013","97","19","Průměrné naturální příjmy domácností","Nezaměstnaní","Příspěvky na stravování"
"1433391958","358","6012","220","14","213","18","2013","97","19","Průměrné naturální příjmy domácností","Důchodci","Příspěvky na stravování"
"1433392191","220","6012","221","11","213","18","2013","97","19","Průměrné naturální příjmy domácností","Ostatní domácnosti","Příspěvky na stravování"
"1433392196","749","6012","221","5","213","18","2013","97","19","Průměrné naturální příjmy domácností","Samostatně činní","Příspěvky na stravování"
"1433388738","3096","6012","221","5","214","17","2014","97","19","Průměrné naturální příjmy domácností","Samostatně činní","Naturální příjmy (kromě služebního auta)"
"1433381488","6133","6012","221","6","214","17","2014","97","19","Průměrné naturální příjmy domácností","Zaměstnanci","Naturální příjmy (kromě služebního auta)"
"1433382583","1337","6012","221","6","213","47","2014","97","19","Průměrné naturální příjmy domácností","Zaměstnanci","Používání služebního auta pro soukromé účely"
"1433387123","2693","6012","220","14","214","17","2014","97","19","Průměrné naturální příjmy domácností","Důchodci","Naturální příjmy (kromě služebního auta)"
"1433377079","2297","6012","221","4",,,"2014","97","19","Průměrné naturální příjmy domácností","Nezaměstnaní",
"1433368948","2449","6012","221","11",,,"2014","97","19","Průměrné naturální příjmy domácností","Ostatní domácnosti",
"1433384065","802","6012",,,"213","47","2014","97","19","Průměrné naturální příjmy domácností","Domácnosti celkem","Používání služebního auta pro soukromé účely"
"1433383353","266","6012","221","5","213","47","2014","97","19","Průměrné naturální příjmy domácností","Samostatně činní","Používání služebního auta pro soukromé účely"
"1433376687","7470","6012","221","6",,,"2014","97","19","Průměrné naturální příjmy domácností","Zaměstnanci",
"1433380808","2155","6012","221","4","214","17","2014","97","19","Průměrné naturální příjmy domácností","Nezaměstnaní","Naturální příjmy (kromě služebního auta)"
"1433387489","2742","6012","221","6","213","18","2014","97","19","Průměrné naturální příjmy domácností","Zaměstnanci","Příspěvky na stravování"
"1433385067","354","6012","221","11","213","18","2014","97","19","Průměrné naturální příjmy domácností","Ostatní domácnosti","Příspěvky na stravování"
"1433388057","70","6012","220","14","213","47","2014","97","19","Průměrné naturální příjmy domácností","Důchodci","Používání služebního auta pro soukromé účely"
"1433377533","5422","6012",,,,,"2014","97","19","Průměrné naturální příjmy domácností","Domácnosti celkem",
"1433387856","4620","6012",,,"214","17","2014","97","19","Průměrné naturální příjmy domácností","Domácnosti celkem","Naturální příjmy (kromě služebního auta)"
"1433383336","108","6012","221","11","213","47","2014","97","19","Průměrné naturální příjmy domácností","Ostatní domácnosti","Používání služebního auta pro soukromé účely"
"1433387422","1733","6012",,,"213","18","2014","97","19","Průměrné naturální příjmy domácností","Domácnosti celkem","Příspěvky na stravování"
"1433386331","2341","6012","221","11","214","17","2014","97","19","Průměrné naturální příjmy domácností","Ostatní domácnosti","Naturální příjmy (kromě služebního auta)"
"1433377315","2762","6012","220","14",,,"2014","97","19","Průměrné naturální příjmy domácností","Důchodci",
"1433385652","142","6012","221","4","213","47","2014","97","19","Průměrné naturální příjmy domácností","Nezaměstnaní","Používání služebního auta pro soukromé účely"
"1433391333","436","6012","221","4","213","18","2014","97","19","Průměrné naturální příjmy domácností","Nezaměstnaní","Příspěvky na stravování"
"1433370943","3363","6012","221","5",,,"2014","97","19","Průměrné naturální příjmy domácností","Samostatně činní",
"1433391959","369","6012","220","14","213","18","2014","97","19","Průměrné naturální příjmy domácností","Důchodci","Příspěvky na stravování"
"1433392197","725","6012","221","5","213","18","2014","97","19","Průměrné naturální příjmy domácností","Samostatně činní","Příspěvky na stravování"
"1433388739","3289","6012","221","5","214","17","2015","97","19","Průměrné naturální příjmy domácností","Samostatně činní","Naturální příjmy (kromě služebního auta)"
"1433381489","6515","6012","221","6","214","17","2015","97","19","Průměrné naturální příjmy domácností","Zaměstnanci","Naturální příjmy (kromě služebního auta)"
"1433382584","1194","6012","221","6","213","47","2015","97","19","Průměrné naturální příjmy domácností","Zaměstnanci","Používání služebního auta pro soukromé účely"
"1433382803","451","6012","221","4","213","18","2015","97","19","Průměrné naturální příjmy domácností","Nezaměstnaní","Příspěvky na stravování"
"1433387132","1882","6012","221","11","214","17","2015","97","19","Průměrné naturální příjmy domácností","Ostatní domácnosti","Naturální příjmy (kromě služebního auta)"
"1433387954","2730","6012","220","14","214","17","2015","97","19","Průměrné naturální příjmy domácností","Důchodci","Naturální příjmy (kromě služebního auta)"
