dataset_id,rodina_datasetu,verzi_v_rodine,title,hlavni_skupina,detailni_skupina,tagy,relevance_pro_IKZ,uzemni_uroven,zdroj_typ,periodicita_text,provider,modified,start,end,description,keywords_all,page,dataset_iri,spatial,periodicity,dataset_title,relevance_rank,_input_order,category,order
kv2022kvrk,Volby do zastupitelstev obcí 2022 - registr kandidátů,2,Volby do zastupitelstev obcí 2022 - registr kandidátů,Volby a občanská angažovanost,kandidáti a kandidátní listiny,volby,volitelná / specializovaná,nespecifikováno / mix,volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2022-08-10,2022-09-23,2022-09-24,Registr kandidátů,"volby, kandidáti, registr, zastupitelstva obcí",https://www.volby.cz/opendata/kv2022/KV2022regPopis.htm,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_obci_2022_registr_kandidatu,https://linked.cuzk.cz/resource/ruian/ST/1,R/PT1S,Volby do zastupitelstev obcí 2022 - registr kandidátů,2,356,B,33
kv2022kvrk,Volby do zastupitelstev obcí 2022 - registr kandidátů,2,Volby do zastupitelstev obcí 2022 - registr kandidátů,Volby a občanská angažovanost,kandidáti a kandidátní listiny,volby,volitelná / specializovaná,nespecifikováno / mix,volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2022-09-16,2022-09-23,2022-09-24,Registr kandidátů,"volby, kandidáti, registr, zastupitelstva obcí",https://www.volby.cz/opendata/kv2022/KV2022regPopis.htm,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_obci_2022_registr_kandidatu,https://linked.cuzk.cz/resource/ruian/ST/1,R/PT1S,Volby do zastupitelstev obcí 2022 - registr kandidátů,2,355,B,33
kv2022kvrk,Volby do zastupitelstev obcí 2022 - registr kandidátů,2,Volby do zastupitelstev obcí 2022 - registr kandidátů,Volby a občanská angažovanost,kandidáti a kandidátní listiny,volby,volitelná / specializovaná,nespecifikováno / mix,volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2022-09-16,2022-09-23,2022-09-24,Registr kandidátů,"volby, kandidáti, registr, zastupitelstva obcí",https://www.volby.cz/opendata/kv2022/KV2022regPopis.htm,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_obci_2022_registr_kandidatu,https://linked.cuzk.cz/resource/ruian/ST/1,R/PT1S,Volby do zastupitelstev obcí 2022 - registr kandidátů,2,355,B,34
kv2022kvrk,Volby do zastupitelstev obcí 2022 - registr kandidátů,2,Volby do zastupitelstev obcí 2022 - registr kandidátů,Volby a občanská angažovanost,kandidáti a kandidátní listiny,volby,volitelná / specializovaná,nespecifikováno / mix,volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2022-08-10,2022-09-23,2022-09-24,Registr kandidátů,"volby, kandidáti, registr, zastupitelstva obcí",https://www.volby.cz/opendata/kv2022/KV2022regPopis.htm,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_obci_2022_registr_kandidatu,https://linked.cuzk.cz/resource/ruian/ST/1,R/PT1S,Volby do zastupitelstev obcí 2022 - registr kandidátů,2,356,B,34
kv2022kvros,Volby do zastupitelstev obcí 2022 - registr volebních stran (ROS),2,Volby do zastupitelstev obcí 2022 - registr volebních stran (ROS),Volby a občanská angažovanost,kandidáti a kandidátní listiny,volby,volitelná / specializovaná,nespecifikováno / mix,volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2022-08-12,2022-09-23,2022-09-24,Registr volebních stran,"volby, volební strany, registr, zastupitelstva obcí",https://www.volby.cz/opendata/kv2022/KV2022regPopis.htm,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_obci_2022_registr_volebnich_stran,https://linked.cuzk.cz/resource/ruian/ST/1,R/PT1S,Volby do zastupitelstev obcí 2022 - registr volebních stran (ROS),2,357,B,35
kv2022kvros,Volby do zastupitelstev obcí 2022 - registr volebních stran (ROS),2,Volby do zastupitelstev obcí 2022 - registr volebních stran (ROS),Volby a občanská angažovanost,kandidáti a kandidátní listiny,volby,volitelná / specializovaná,nespecifikováno / mix,volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2022-08-10,2022-09-23,2022-09-24,Registr volebních stran,"volby, volební strany, registr, zastupitelstva obcí",https://www.volby.cz/opendata/kv2022/KV2022regPopis.htm,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_obci_2022_registr_volebnich_stran,https://linked.cuzk.cz/resource/ruian/ST/1,R/PT1S,Volby do zastupitelstev obcí 2022 - registr volebních stran (ROS),2,358,B,35
kv2022kvros,Volby do zastupitelstev obcí 2022 - registr volebních stran (ROS),2,Volby do zastupitelstev obcí 2022 - registr volebních stran (ROS),Volby a občanská angažovanost,kandidáti a kandidátní listiny,volby,volitelná / specializovaná,nespecifikováno / mix,volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2022-08-10,2022-09-23,2022-09-24,Registr volebních stran,"volby, volební strany, registr, zastupitelstva obcí",https://www.volby.cz/opendata/kv2022/KV2022regPopis.htm,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_obci_2022_registr_volebnich_stran,https://linked.cuzk.cz/resource/ruian/ST/1,R/PT1S,Volby do zastupitelstev obcí 2022 - registr volebních stran (ROS),2,358,B,36
kv2022kvros,Volby do zastupitelstev obcí 2022 - registr volebních stran (ROS),2,Volby do zastupitelstev obcí 2022 - registr volebních stran (ROS),Volby a občanská angažovanost,kandidáti a kandidátní listiny,volby,volitelná / specializovaná,nespecifikováno / mix,volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2022-08-12,2022-09-23,2022-09-24,Registr volebních stran,"volby, volební strany, registr, zastupitelstva obcí",https://www.volby.cz/opendata/kv2022/KV2022regPopis.htm,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_obci_2022_registr_volebnich_stran,https://linked.cuzk.cz/resource/ruian/ST/1,R/PT1S,Volby do zastupitelstev obcí 2022 - registr volebních stran (ROS),2,357,B,36
kv2022kvrzcoco,Volby do zastupitelstev obcí 2022 - registr volených zastupitelstev (RZCOCO),2,Volby do zastupitelstev obcí 2022 - registr volených zastupitelstev (RZCOCO),Volby a občanská angažovanost,kandidáti a kandidátní listiny,volby,volitelná / specializovaná,nespecifikováno / mix,volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2022-08-12,2022-09-23,2022-09-24,Registr volených zastupitelstev,"volby, registr, zastupitelstva obcí",https://www.volby.cz/opendata/kv2022/KV2022regPopis.htm,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_obci_2022_registr_volenych_zastupitelstev,https://linked.cuzk.cz/resource/ruian/ST/1,R/PT1S,Volby do zastupitelstev obcí 2022 - registr volených zastupitelstev (RZCOCO),2,359,B,37
kv2022kvrzcoco,Volby do zastupitelstev obcí 2022 - registr volených zastupitelstev (RZCOCO),2,Volby do zastupitelstev obcí 2022 - registr volených zastupitelstev (RZCOCO),Volby a občanská angažovanost,kandidáti a kandidátní listiny,volby,volitelná / specializovaná,nespecifikováno / mix,volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2022-08-10,2022-09-23,2022-09-24,Registr volených zastupitelstev,"volby, registr, zastupitelstva obcí",https://www.volby.cz/opendata/kv2022/KV2022regPopis.htm,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_obci_2022_registr_volenych_zastupitelstev,https://linked.cuzk.cz/resource/ruian/ST/1,R/PT1S,Volby do zastupitelstev obcí 2022 - registr volených zastupitelstev (RZCOCO),2,360,B,37
kv2022kvrzcoco,Volby do zastupitelstev obcí 2022 - registr volených zastupitelstev (RZCOCO),2,Volby do zastupitelstev obcí 2022 - registr volených zastupitelstev (RZCOCO),Volby a občanská angažovanost,kandidáti a kandidátní listiny,volby,volitelná / specializovaná,nespecifikováno / mix,volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2022-08-12,2022-09-23,2022-09-24,Registr volených zastupitelstev,"volby, registr, zastupitelstva obcí",https://www.volby.cz/opendata/kv2022/KV2022regPopis.htm,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_obci_2022_registr_volenych_zastupitelstev,https://linked.cuzk.cz/resource/ruian/ST/1,R/PT1S,Volby do zastupitelstev obcí 2022 - registr volených zastupitelstev (RZCOCO),2,359,B,38
kv2022kvrzcoco,Volby do zastupitelstev obcí 2022 - registr volených zastupitelstev (RZCOCO),2,Volby do zastupitelstev obcí 2022 - registr volených zastupitelstev (RZCOCO),Volby a občanská angažovanost,kandidáti a kandidátní listiny,volby,volitelná / specializovaná,nespecifikováno / mix,volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2022-08-10,2022-09-23,2022-09-24,Registr volených zastupitelstev,"volby, registr, zastupitelstva obcí",https://www.volby.cz/opendata/kv2022/KV2022regPopis.htm,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_obci_2022_registr_volenych_zastupitelstev,https://linked.cuzk.cz/resource/ruian/ST/1,R/PT1S,Volby do zastupitelstev obcí 2022 - registr volených zastupitelstev (RZCOCO),2,360,B,38
kv2022kvt3,Volby do zastupitelstev obcí 2022 - tiskopisy T3 za okrsky,1,Volby do zastupitelstev obcí 2022 - tiskopisy T3 za okrsky,Volby a občanská angažovanost,volební číselníky a pomocná data,volby,volitelná / specializovaná,volební okrsek,volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2022-09-25,2022-09-23,2022-09-24,"Počty voličů, vydaných a odevzdaných obálek, platných hlasů, volebních stran","volby, zastupitelstva obcí, voliči, hlasy, strany, okrsky",https://www.volby.cz/opendata/kv2022/KV2022_datovaveta.htm,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstva_obci_2022_okrsky_T3,https://linked.cuzk.cz/resource/ruian/ST/1,R/PT1S,Volby do zastupitelstev obcí 2022 - tiskopisy T3 za okrsky,2,490,B,39
kv2022kvhl,Volby do zastupitelstev obcí 2022 - výsledky za okrsky,1,Volby do zastupitelstev obcí 2022 - výsledky za okrsky,Volby a občanská angažovanost,výsledky voleb,volby,volitelná / specializovaná,volební okrsek,volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2022-09-25,2022-09-23,2022-09-24,Počty hlasů pro strany a jednotlivé kandidáty,"volby, zastupitelstva obcí, hlasy, kandidáti, strany, okrsky",https://www.volby.cz/opendata/kv2022/KV2022_datovaveta.htm,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstva_obci_2022_okrsky_vysledky,https://linked.cuzk.cz/resource/ruian/ST/1,R/PT1S,Volby do zastupitelstev obcí 2022 - výsledky za okrsky,2,491,B,40
kz2024cns,Volby do zastupitelstev krajů 2024 - číselník navrhujících stran,1,Volby do zastupitelstev krajů 2024 - číselník navrhujících stran,Volby a občanská angažovanost,volební číselníky a pomocná data,volby,volitelná / specializovaná,kraj,volební data,volební cyklus / průběžně v době voleb,Český statistický úřad,2024-09-16,2024-09-20,2022-09-21,"Číselník politických stran a politických hnutí, které navrhly kandidáty","volby, číselník, strany, zastupitelstva obcí",https://www.volby.cz/opendata/kz2024/KZ2024ciselnikyPopis.htm,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2024_ciselnik_navrhujicich_stran,https://linked.cuzk.cz/resource/ruian/ST/1,R/PT1S,Volby do zastupitelstev krajů 2024 - číselník navrhujících stran,2,289,B,41
190037,Zařízení sociálních služeb podle obcí,1,Zařízení sociálních služeb podle obcí,Zdraví a sociální služby,kapacity sociálních služeb,sociální služby,jádrová pro IKŽ,obec,běžná statistika ČSÚ,roční,Český statistický úřad,2025-11-28,2018-12-31,2024-12-31,Datové sada obsahuje statistické údaje o počtu zařízení sociálních služeb v obcích České republiky.,"Zařízení sociálních služeb, místa v zařízeních sociálních služeb, domovy pro seniory, azylové domy, sociální poradny",https://csu.gov.cz/docs/107508/4b842027-3f33-10c3-531b-3bbb826cfa81/190037-22dds.htm,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Zarizeni_socialnich_sluzeb_podle_obci,https://linked.cuzk.cz/resource/ruian/ST/1,R/P1Y,Zařízení sociálních služeb podle obcí,0,197,C,42
170241-17,Obyvatelstvo v základních sídelních jednotkách podle výsledků sčítání,1,Obyvatelstvo v základních sídelních jednotkách podle výsledků sčítání 2011,Demografie a populace,základní populační stav,SLDB 2011; demografie,jádrová pro IKŽ,podobecní úroveň (část obce/ZSJ),SLDB 2011 / historické sčítání,jednorázové / snapshot,Český statistický úřad,2024-06-28,2011-03-26,2011-03-26,"Datová sada obsahuje statistické údaje o počtu obyvatel, které měly v rozhodný okamžik sčítání (26. 3. 2011) místo obvyklého pobytu na území České republiky. Územní jednotkou je v této datové sadě základní sídelní jednotka – díl. V datové sadě je uvedena i do obcí, které v rozhodný okamžik sčítání na území České republiky existovaly. V datové sadě nejsou zohledněny územní změny, které nastaly po 26. 3. 2011.","Počet obyvatel, obyvatelstvo, obvyklý pobyt, základní sídelní jednotka - díl, sčítání lidu",https://csu.gov.cz/docs/107516/5de62523-0188-3419-1d23-4d2b4a70947e/170241-17dds.pdf,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Obyvatelstvo_v_zakladnich_sidelnich_jednotkach_podle_vysledku_scitani_2011,https://linked.cuzk.cz/resource/ruian/ST/1,NEVER,Obyvatelstvo v základních sídelních jednotkách podle výsledků sčítání 2011,0,37,C,43
sldb2021_dojizdka_obce,"Sčítání 2021 - Dojížďka mezi obcemi, včetně denní dojížďky",1,"Sčítání 2021 - Dojížďka mezi obcemi, včetně denní dojížďky",Mobilita a dostupnost,dojížďka do zaměstnání,sčítání 2021; mobilita,jádrová pro IKŽ,více úrovní (census),Sčítání 2021,jednorázové / snapshot,Český statistický úřad,2024-06-28,2021-03-26,2021-03-26,"Dojížďka mezi obcemi, včetně denní dojížďky","SLDB, sčítání, obyvatelstvo, vyjížďka, dojížďka, obce",https://www.czso.cz/csu/czso/vysledky-scitani-2021-otevrena-data-dokumentace,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=sldb2021_dojizdka_obce,https://linked.cuzk.cz/resource/ruian/ST/1,NEVER,"Sčítání 2021 - Dojížďka mezi obcemi, včetně denní dojížďky",0,89,C,44
140133q25,"Počty ekonomických subjektů podle odvětví převažující činnosti za správní obvody Prahy, obcí s rozšířenou působností, obce a městské obvody a části",4,"Počty ekonomických subjektů podle odvětví převažující činnosti za správní obvody Prahy, obcí s rozšířenou působností, obce a městské obvody a části - 2025","Práce, příjmy a ekonomika",ostatní,,jádrová pro IKŽ,obec,běžná statistika ČSÚ,čtvrtletní,Český statistický úřad,2025-04-15,2025-01-01,2025-03-31,Datová sada obsahuje počty ekonomických subjektů podle odvětví ke konci čtvrtletí daného roku.,"ekonomický subjekt, zjištěná aktivita, registr ekonomických subjektů, RES, organizační statistika, odvětví ekonomické činnosti",https://csu.gov.cz/docs/107508/a4b3e19f-9153-f711-27ca-c55e4d3b5c6a/140133-23dds.htm,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Pocty_ekonomickych_subjektu_podle_odvetvi_prevazujici_cinnosti_ctvrtleti_2025,https://linked.cuzk.cz/resource/ruian/ST/1,R/P3M,"Počty ekonomických subjektů podle odvětví převažující činnosti za správní obvody Prahy, obcí s rozšířenou působností, obce a městské obvody a části - 2025",0,101,C,45
140131q25,"Počty ekonomických subjektů podle vybraných právních forem za správní obvody Prahy, obcí s rozšířenou působností, obce a městské obvody a části",4,"Počty ekonomických subjektů podle vybraných právních forem za správní obvody Prahy, obcí s rozšířenou působností, obce a městské obvody a části - 2025","Práce, příjmy a ekonomika",ostatní,,jádrová pro IKŽ,obec,běžná statistika ČSÚ,čtvrtletní,Český statistický úřad,2025-04-15,2025-01-01,2025-03-31,"Datová sada obsahuje počty registrovaných ekonomických subjektů a subjektů se zjištěnou aktivitou za vybrané právní formy (právnické, fyzické osoby) ke konci čtvrtletí daného roku.","ekonomický subjekt, zjištěná aktivita, registr ekonomických subjektů, RES, organizační statistika, fyzické osoby, právnické osoby, obchodní společnost, akciová společnost, družstvo, státní podnik",https://csu.gov.cz/docs/107508/e9e70029-f638-b68f-b2c4-29f6b9443541/140131-22dds.htm,https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Pocty_ekonomickych_subjektu_podle_vybranych_pravnich_forem_ctvrtleti_2025,https://linked.cuzk.cz/resource/ruian/ST/1,R/P3M,"Počty ekonomických subjektů podle vybraných právních forem za správní obvody Prahy, obcí s rozšířenou působností, obce a městské obvody a části - 2025",0,105,C,46
